,Datetime,Text,user,retweets
17,2020-01-25 02:20:24+00:00,"Back live 10p: Numbers climbing rapidly: Over 1,000 people globally infected w/ #CoronaVirus &amp; dozens are dead, say health officials. CDC says U.S. numbers expected to rise. Wall Street taking hits too. Three-possible cases in NY. @NYCMayor says New York is prepared. @PIX11News",jennbisramtv,0
18,2020-01-25 01:57:29+00:00,"While no cases of novel coronavirus have been reported yet in NYC, it’s a good reminder to follow best health practices during flu season, considering it gets far less press but has already infected up to 21M Americans, caused up to 250K hospitalizations, and killed up to 21K. ",jeremyunger1,0
19,2020-01-25 01:22:07+00:00,I also had a conversation with OEM tonight about their multi-agency plan for coronavirus - I am confident in their preparations and we should all support the city’s efforts to be vigilant and ready. ,JoeBorelliNYC,4
20,2020-01-25 23:32:04+00:00,You'd think USA wld get engaged to stop world pandemic. #trumpunfit too wrapped up in saving own skin from selling out #NationalSecurity to game #election2020. #TrumpAdministration is as inept as it is corrupt. .@MSNBC .@nytimes .@washingtonpost .@npr #coronavirus #RemoveTrump,KarenBRubin,2
21,2020-01-25 22:47:33+00:00,Hong Kong declares coronavirus outbreak an 'emergency' ,JackNastyyy,0
22,2020-01-25 22:39:34+00:00,after watching Pandemic on Netflix; this is horrifying China confirms 41 deaths as coronavirus spreads to multiple countries ,MrsValdevilla,0
23,2020-01-25 22:25:21+00:00,Good accounts for unofficial but sober #coronavirus analysis: @mackayim @thelonevirologi @helenbranswell,Think_Allison,0
24,2020-01-25 21:21:17+00:00,And I thought Coronavirus was just a hangover,annazb412,0
25,2020-01-25 19:56:32+00:00,Not rooting for anyone to get coronavirus but if it were to happen to any group of people..... ,abresler,0
26,2020-01-25 17:52:03+00:00,"Must read! Inside the horrific, inhumane animal markets behind pandemics like coronavirus https://nypost.com/2020/01/25/inside-the-horrific-inhumane-animal-markets-behind-pandemics-like-coronavirus/?utm_source=twitter_sitebuttons&amp;utm_medium=site%20buttons&amp;utm_campaign=site%20buttons via @nypost",stevecuozzo,1
27,2020-01-25 17:45:38+00:00,I just read the corona virus came from bat soup being served in a market.,SuperRaqi,0
28,2020-01-25 16:23:20+00:00,With thoughts and sympathy for the people of China struggling with this new coronavirus. ,fabiendt,0
29,2020-01-25 16:11:19+00:00,y’all out here bugging out about the coronavirus from wuhan but don’t even bother getting flu shots stfu,skjaco_,0
30,2020-01-25 10:04:45+00:00,God pls help us o cos when this Coronavirus shid hits d fan noone is safe o. Only a man living in isolation and prolly on a remote island wont be bothered by the spread of dis virus. #coronavirus,quincypetersjr,0
31,2020-01-25 07:59:23+00:00,"This is the site of the new 1000 bed space hospital being built in Wuhan to treat victims of the coronavirus. Trucks, earth movers, armies of workers — all wearing masks. The Chinese govt promised to deliver the building in 5 days. ",ifijehmartins,1
32,2020-01-25 07:55:00+00:00,"This is the current situation in Wigan city in China. The spread of Coronavirus is rapid, much faster than Ebola. Is the Nigerian government ready for any eventuality? ",ifijehmartins,0
33,2020-01-25 05:09:07+00:00,#China #CoronaOutbreak #WuhanCoronavirus #Coronavirus one way to control population in China. ,DJFunktium,1
34,2020-01-25 03:30:59+00:00,Will season 2 be on the coronavirus? #Pandemic,ailiakostas,0
35,2020-01-25 02:40:08+00:00,*coronavirus spreading in US* Me on the plane: ,bbharlemnyc,0
36,2020-01-25 02:30:50+00:00,"Before the coronavirus kills us all, anyone want to shoot their shot?",_janoss,0
37,2020-01-25 01:10:22+00:00,What. The. Actual. Fuck. #coronavirus #Apocalypse pic.twitter.com/lwVlmHx8NN,The_Pop_In,0
38,2020-01-25 01:00:45+00:00,Next episode of @catholicguyshow: Lino discusses the Jesus Coronavirus Shot ,KFed42,0
39,2020-01-25 00:40:45+00:00,Coronavirus is slowly spreading in the US and it’s alarming.,Fedieann,0
40,2020-01-25 00:38:35+00:00,Official: Person 'who passed through' LI being tested for coronavirus https://www.newsday.com/news/health/coronavirus-nassau-county-health-advisory-long-island-1.40963011 via @Newsday,blanc2618,0
41,2020-01-25 00:28:11+00:00,"Lol. ""Coronavirus."" What I tell people, that beer is Mexican piss. Lol. Let me stop. @LouDobbs @BretBaier @BillHemmer @SandraSmithFox @marthamaccallum @ShannonBream",Elah_Avahati,0
42,2020-01-25 00:27:00+00:00,New CDC coronavirus report: 2nd case confirmed in the U.S. ,blanc2618,0
0,2020-01-26 23:48:34+00:00,"If you have the sniffles, and a little cold right now.......... Do not go deep on the #coronavirus or #WuhanPneumonia trend. You’re welcome and I’m never sleeping again. ",amandastweeets,0
1,2020-01-26 22:10:38+00:00,anybody else scared about this coronavirus or is it just me? ,dildohoe,0
2,2020-01-26 21:52:13+00:00,BBC News - China coronavirus 'spreads before symptoms show' ,watergatesummer,4
3,2020-01-26 21:38:59+00:00,"January 26, 2020 1. The world loses Kobe And Gigi Bryant 2. US Embassy gets bombed 3. Another case of the Coronavirus confirmed in another state, meaning that it’s spreading across the country ",_Mikey_Cee,1
4,2020-01-26 21:02:21+00:00,"What kind of Stephen King-nightmare, experiment-gone-wrong is this??? BBC News - China coronavirus 'spreads before symptoms show' https://www.bbc.co.uk/news/world-asia-china-51254523 #Wuhancoronavirus #coronavirusChina #coronarvirusUS #TheStand #endocytosis",Anna_Zombi,1
5,2020-01-26 20:29:10+00:00,"Yo... 2020 needs to chill tf out... first it was WW3, Then this Coronavirus... AND NOW WE LOST THE LEGEND HIMSELF KOBE BRYANT?!?!?! I hate it here ",ITSDJPNDA,6
6,2020-01-26 20:12:04+00:00,2020 is officially canceled. It’s not even February yet and we’ve had the following: War World III Earthquake in Puerto Rico Impeachment Coronavirus Australia on fire (1 billion animals dead) And now Kobe ,Juliannyc901,28
7,2020-01-26 19:39:43+00:00,My mom just called the let us know that she bought the entire family face masks for the coronavirus but it’s not weird because “they’re cute ones”,Heather__Beck,0
8,2020-01-26 19:26:50+00:00,Met a guy last night at the bar who was fucked up and he asked if I heard about the “dos equis virus” I’m like the #coronavirus ???,avanatalia_,0
9,2020-01-26 18:46:53+00:00,"I’m telling you. Find Gwyneth Paltrow and you find the cause of the #CoronaVirus. If she was in Hong Kong at an important dinner, you’ll know what’s up. #Contagion #CoronaOutbreak #CoronavirusOutbreak",KevinClamato,0
10,2020-01-26 17:27:07+00:00,"It’s illustrative of a much larger global problem that the bushmeat trade responsible for the coronavirus outbreak — in this case, likely bat meat — is only still legal in China because authorities don’t want to piss off wealthy connoisseurs. ",AlexCKaufman,6
11,2020-01-26 16:45:12+00:00,I was gonna tweet a joke about the corona virus but like I’m lowkey scared and not trying to jinx anything,fr8nkmorales,2
12,2020-01-26 15:03:11+00:00,Chinese health authorities are struggling to deal with a skyrocketing rate of infection in the country of the new coronavirus with the number of cases increasing 50% in just 24 hours. More than 50M people were ordered on lockdown in central China. ,GSarafan,4
13,2020-01-26 11:54:44+00:00,If and when this Coronavirus is contained I am already envisioning the CCP rewriting of history and the praise that will be heaped on them by all the multilateral organizations they have infected and all the people they have elite captured. Maybe @MikeBloomberg will run an ad,abresler,0
14,2020-01-26 08:41:11+00:00,Time to pack my bags and go to panama with this coronavirus going on ,mar_lee_sss,1
15,2020-01-26 06:23:05+00:00,And this is how u catch CoronaVirus https://twitter.com/fIuffjinnie/status/1217234161142063104/video/1,JackNastyyy,0
16,2020-01-26 05:36:17+00:00,My cousin’s mother in law has been working tirelessly since CNY Eve. She’s retired and in her 60s. #coronavirus #WuhanCoronavirus,ningxiaz,0
17,2020-01-26 05:27:47+00:00,Me calling Megan Rudy because I’m drunk and forgot to wash my hands before I ate my sandwhich and now I think I have coronavirus ,Notsogreatnate,0
18,2020-01-26 04:33:57+00:00,"It's disheartening to see ppl on platforms say that the Chinese deserve #coronavirus because of the #Uighurs. You cannot blame very person in China on what is happening to them, just as you cannot blame terrorism on a single group of ppl. Have compassion. People are dying.",BushraMollick,0
19,2020-01-26 02:42:31+00:00,"With @cbender97 having little to no value, if released, his career is likely over. Very underwhelming career as the player will likely be forgotten the second he is cut. He could try and move to Japan but I don’t think he’d take the risk of being infected with Coronavirus.",_LI_Liberty,0
20,2020-01-26 23:46:39+00:00,Have you encountered any precautionary measures for coronavirus? ,blanc2618,0
21,2020-01-26 23:03:49+00:00,"When you hear that #china announced a temporary ban on the sale of #wildlife because of the #coronavirus outbreak...how about making the ban permanent ? @New York, New York https://www.instagram.com/p/B7zPVQsp54Q/?igshid=vdnm1vchhmxz",Africa_NYC,0
22,2020-01-26 22:13:55+00:00,Conspiracy Theorists are like: -The Black Plague originated from China and spread throughout the world thanks to rats. -The Coronavirus originated from China at the start of the Year of the Rat. Coincidence? I think not... #coronavirus #coverup #yourmouthandnose,opabloh,1
23,2020-01-26 21:14:24+00:00,"The #coronavirus in #China is not just for eat wild and dirty animals...,is the people that think they are good like a daily meal. Here another example in a asian restaurant serving mouses with tomatoes slices like appetizer.",maguilar644,0
24,2020-01-26 20:38:11+00:00,A fifth case of coronavirus is confirmed in the US as China struggles to contain outbreak ,blanc2618,0
25,2020-01-26 19:03:43+00:00,I just started following @GwynethPaltrow because I need to know how this #Coronavirus is going to go. #Contagion #CoronaOutbreak #CoronavirusOutbreak,KevinClamato,0
26,2020-01-26 18:57:20+00:00,I mean its more the fact that coronavirus isn't a one thing... SARS is a form of this NEW coronavirus. So i appreciate him trying to make me feel better but this shit is fucking scary. pic.twitter.com/Qsv2CSun7p,AlukardNY,0
27,2020-01-26 18:05:04+00:00,"#coronavirus Every time I see it, this is what comes to mind, me and my wild Latina imagination smh Need to come back to earth #tostonesforever",aditacruz75,0
28,2020-01-26 17:34:42+00:00,"It will be preempted by these possible setups: No particular order matters. *More ""damning protected witneses"" appear Trump. *Weinstein ""commits suicide"" *Sudden MSM coverage of PR quakes. *Corona Virus *Terrorist attack on Israel followed by MSM coverage of ""Israeli agression""",Newarkguy1973,0
29,2020-01-26 16:47:31+00:00,Honestly the coronavirus is Karma to humanity for the illegal intake of animals such as koalas and wolf pups in wet markets. Humans are the most evil creatures created ,daisycarmen97,0
30,2020-01-26 16:13:41+00:00,I just looked at the hashtag #Contagion and now know I’m not alone in thinking the #Coronavirus is just like the movie. ,KevinClamato,0
31,2020-01-26 14:04:01+00:00,tired: swine flu wired: coronavirus inspired: whiteclawvirus,SamanthaNFL,0
32,2020-01-26 13:26:18+00:00,"might have that coronavirus, but don’t have health insurance. let you know when i die or not. ",meeow_mix,0
33,2020-01-26 12:46:22+00:00,When will @FoxNews hire @byrnemetfan7 to be their coronavirus correspondent? If there is coronavirus news- he tweets it,EkimDraw415,0
34,2020-01-26 07:48:39+00:00,White ppl freak out about the coronavirus but then share drinks with strangers lmao,SprSayn_Ironman,0
35,2020-01-26 04:07:42+00:00,The WHO should sound the alarm on Wuhan coronavirus (opinion) - CNN ,e_palagi,1
36,2020-01-26 03:24:17+00:00,Not today #coronavirus ! NOT TODAY! ,Snikk,0
37,2020-01-26 02:42:08+00:00,You coronavirus fuck,MissLizettte,0
38,2020-01-26 01:01:45+00:00,If you watched the movie contagion that’s basically how the corona virus moving,DJChrisJohn,0
39,2020-01-26 00:51:33+00:00,I generally will share anything bad I see coming from the PRC especially if the government helped cause it but these coronavirus videos are fucking crazy -- if you want to see them I encourage people to look for them but with caution. Jesus..,abresler,0
40,2020-01-26 00:44:35+00:00,"I'm crying lmfaoooooo #coronavirus #dead #crying #china @New York, New York https://www.instagram.com/p/B7w2EmWn0Iq/?igshid=1tev8g34jxnpy",Daddii_Is_A_God,0
41,2020-01-26 00:15:51+00:00,"#coronavirus #coronarovirus What to know and what to do. Ken D. Berry, MD #2019nCoV #WuhanCoronavirus",jossymd,0
42,2020-01-26 00:12:57+00:00,"El balance del coronavirus en China sube a 54 muertos, 300 nuevos casos ",kerlin_mendez,0
0,2020-01-27 22:18:22+00:00,Apparently the coronavirus affects men more than women but luckily I’m not a man I’m a bottom,CzarFales,1
1,2020-01-27 22:06:24+00:00,What goes great with coronavirus? ... Lyme disease ,David_LBTH,6
2,2020-01-27 21:39:56+00:00,"This coronavirus is not gonna mess with my business. Today I had to see a client, and he knew I was on vacation. So when he asked where I went I deadass lied and made up a whole trip to Italy. Who knows what he would’ve thought if he knew I was island hopping half of Asia ",DanielleIturra,0
3,2020-01-27 19:43:44+00:00,"MERs, SARs, Coronavirus and these pathogens spread from wildlife (bats, wild animals) to farm animals to humans these Asian markets expose wildlife contact directly to humans accelerating the process of a pandemic ",Prasat2,0
4,2020-01-27 18:46:47+00:00,men’s fashion week brought to u by corona virus,mayawitdaice,1
5,2020-01-27 17:56:51+00:00,the coronavirus greeting the market today ,Machiz,0
6,2020-01-27 16:01:02+00:00,Im stoopid #coronavirus #corona #cdc @corona @CDCgov,RealMindofJson,8
7,2020-01-27 15:49:23+00:00,Ironic to me how the coronavirus started in china god dont like ugly ,Moeee__23,0
8,2020-01-27 14:04:45+00:00,I prefer my corona virus with Lime disease. I’ll show myself out.,Jewyorican,0
9,2020-01-27 09:25:43+00:00,US 10-year back to near overnight lows of 1.62 on global economic concerns linked to coronavirus. One would think this safe haven move now has legs and will go on for the next few weeks. ,joebrusuelas,0
10,2020-01-27 07:04:10+00:00,To hope the coronavirus hit everyone who being racist to Asian rn y’all ain’t shit,SirRoscoe_,0
11,2020-01-27 04:31:22+00:00,"Coronavirus, Coronavirus market crashes, Iowa caucus, Sanders emergence, Iran-Iraq spinning up again, world-wide Kobe mourning, and am I forgetting something? Oh yeah, impeachment. ",RobboLaw,0
12,2020-01-27 04:04:38+00:00,"More than 2,700 cases of coronavirus in China as death toll climbs to 80 #CoronaOutbreak #WHO #Virus #Wuhan #Health #WuhanCoronavirus #China",BronxTravel,1
13,2020-01-27 03:40:47+00:00,"2020 is too much already Coronavirus, Iran and KOBE!!! Wtfffff",sashamerci,2
14,2020-01-27 01:44:52+00:00,S&P 500 futures as markets begin to assess the impact of the Wuhan Coronavirus ,M_McDonough,8
15,2020-01-27 01:27:54+00:00,Coronavirus + extended Chinese holiday vs. attacks in Baghdad a stone’s throw from the American embassy... Oil is gonna be fascinating this week,KritiGuptaNews,0
16,2020-01-27 01:06:29+00:00,YALL IM SUPPOSED TO GO TO ARIZONA IN TWO WEEKS BUT THOSE BITCHES GOT THE CORONAVIRUS,Notsogreatnate,0
17,2020-01-27 00:54:48+00:00,Lordt I caught the damn Coronavirus – at LIC Bar,himayw88,0
18,2020-01-27 00:31:06+00:00,On the M train and someone just sneezed in their hand bitch I hope the coronavirus gets you bitch disgusting,gabyscallop,0
